"","GSM2417003","GSM2417004","GSM2417005","GSM2417006","GSM2417007","GSM2417009","GSM2417011","GSM2417015","GSM2417016","ent_gene","symbol_limma"
"11730853_s_at",6.90516655221325,7.15292407341519,7.56468917995909,7.16466591643046,8.26389175986407,6.92875175045076,7.18314511049626,7.76497070890281,6.96832089652968,"5033","P4HA1"
"11728963_a_at",5.1574779992678,5.51810057440491,5.86812236462282,5.49914868153113,5.26323370034528,5.19023259123137,5.01344246915068,5.4800219461977,5.36765390891717,"5032","P2RY11"
"11725228_a_at",3.5532420545994,3.32761877802175,4.68930365426181,3.25583019919987,3.57550780763359,3.78424160416053,3.50694531493823,3.52149719641221,3.54684375603976,"5031","P2RY6"
"11734343_at",3.77339786919267,4.15836344563884,3.94882602811481,3.9805126039723,3.886503104878,3.68085668241188,3.79901332670419,3.97237996663552,3.90389784279679,"5030","P2RY4"
"11735662_a_at",3.61271945817061,4.02324290524511,3.78257332457178,3.70389166929703,3.37081938465026,3.59793886536209,3.58281027868095,3.76269986448635,3.43501142962479,"5029","P2RY2"
"11737854_at",3.68379155171164,3.32832068070816,3.22335317655222,3.30135972377186,3.46730037394448,3.62851247814537,3.866609347557,3.32102697018932,3.31340793431349,"5028","P2RY1"
"11748483_a_at",4.49208923271095,5.80090575195271,5.26516685092347,4.81858693616939,5.51777801250855,5.0735458786332,5.04571752609261,5.93503160505066,4.71797387811813,"5027","P2RX7"
"11751167_a_at",6.05438700903947,5.90210617251675,5.34164951686301,6.02044159968109,5.25690714795078,5.72182078191935,6.01911258592608,5.29522961553718,6.962562389066,"5026","P2RX5"
"11719483_a_at",6.46201173949165,6.43195756476279,7.3694476934271,6.64620743467651,6.43792905351602,6.26297716618391,6.08763313383777,6.63822769995025,6.35421231315907,"5025","P2RX4"
"11735800_at",3.35474612510005,3.33547808564092,3.48618581333158,3.25486305143648,3.26293248925326,3.31656843988254,2.91427061092481,3.50426403541022,3.26785885099541,"5024","P2RX3"
"11730955_a_at",4.2209737938773,4.77748913297004,4.62436060540585,4.37133403732063,4.31792625961503,4.20163225258722,3.90700921460823,4.41644474990416,4.37297190084154,"5023","P2RX1"
"11739390_at",4.93117580658928,5.10427310574788,3.97986918775025,4.69138872113202,6.89531681457452,7.09492816274,5.82374681203064,4.75049319778387,6.27512749383958,"5021","OXTR"
"11737155_at",4.12691983971722,4.0468170338772,3.83966389177257,3.91616691036485,3.68184190545243,3.84157231784552,3.9747011077327,3.96759588000145,4.12190373670164,"5020","OXT"
"11745194_a_at",8.84379114514201,8.7603147229146,6.82891861001062,8.35271306081993,8.06080291544159,9.01277537013317,9.54667170043348,7.68721451359503,9.39960492905842,"5019","OXCT1"
"11715497_a_at",7.43290581597732,7.79579243784248,8.39461897865187,8.33849580700188,7.85641134352202,7.90001513031097,7.8089863806107,8.0559761947974,7.83789254452958,"5018","OXA1L"
"11725477_at",3.53482899480265,4.26128046149096,3.78553442615015,3.97409214295858,3.49183206150786,3.69359797917184,3.71768529891844,3.99913935924221,4.15385409671171,"5017","OVOL1"
"11737745_a_at",4.78551768787794,5.73935050494204,4.63080886285893,6.125289754057,4.68713424267314,5.30597045644574,4.94397078720695,5.01637604645097,5.13860378163534,"5016","OVGP1"
"11751058_a_at",4.22253543096894,4.59879160091398,3.99291748933669,4.1730598026834,3.92548357546764,4.08244172591008,4.1964060940923,4.55011977550397,4.39498955172131,"5013","OTX1"
"11723225_a_at",6.94659033784382,9.55846625244092,11.913897609266,9.05139858021625,10.4682424910321,9.22765457578591,9.77644522717792,11.0535320194591,7.65155215293154,"5010","CLDN11"
"11727009_at",6.1552940994793,7.27084700588648,5.97310632869991,6.76542813072821,7.80336567461365,7.08783345664146,6.89259267052508,6.43779094737848,6.47377091944883,"501","ALDH7A1"
"11740020_at",3.30199288670666,3.40629771536438,3.40785909266047,3.08650176681773,3.15827854237143,3.110303562081,3.2061220808685,3.30459413029595,3.23185673233886,"5009","OTC"
"11727757_at",4.94094814336452,4.91128222276004,5.69767756606202,4.85480948374941,4.93235624299375,4.56480906642546,4.8566721204076,5.09007671278921,4.99090203536741,"5008","OSM"
"11728751_a_at",4.44458347454657,3.68617117722226,4.31951917413698,4.42779843917816,4.98281026832707,4.52691820840932,4.5955639477891,4.4399831540331,4.24313005341937,"5007","OSBP"
"11758794_x_at",3.71670317185967,3.45812654064125,3.50576345110461,3.29004298706901,3.25672042668964,3.25956104529948,3.26952406315334,3.17051158831342,3.32707046012217,"5004","ORM1"
"11744942_a_at",5.41898200200221,5.59677974995184,5.98372651280357,5.40624800380399,5.48634548888533,5.24355850758241,5.23091593389906,5.30948043196572,5.17066371517492,"5003","SLC22A18AS"
"11756459_a_at",5.21512763422067,6.06687328862191,6.33110327473189,5.58350717260521,5.40426099232322,5.49899976090256,5.46230311415911,5.62533001111508,5.70166517216436,"5002","SLC22A18"
"11737709_x_at",5.42938147907313,4.2453821993813,3.87678857683526,4.33898698622712,4.52079314538695,4.5191445703352,4.96963317221067,4.3890232884526,4.57519000324972,"5001","ORC5"
"11730783_a_at",6.91974000367827,5.60899505007411,4.77399714841434,6.06253803220867,5.67113045435374,5.99194091533173,6.518735515612,5.24664043881259,5.91390654779739,"5000","ORC4"
"11743048_s_at",8.37871758923578,8.60413010144608,8.02996118867215,8.71649573910141,8.1822855116634,8.74392080312363,8.61361183291738,8.50793183713919,8.7781592670048,"50","ACO2"
"11729211_a_at",3.7946204600168,3.88333418559131,3.83747349467857,3.77478876261103,4.03032891055208,3.57726960132731,3.5886997645797,3.92767926184111,3.44681187098707,"4999","ORC2"
"11727839_x_at",4.85243605901843,4.75806321486854,4.57059483906157,4.27708196771543,4.69352378165578,4.62910762637771,4.32538205460464,4.92532754026245,4.6013636346741,"4998","ORC1"
"11732643_at",3.41915618925965,3.24747545863731,3.18751080123861,3.19201406748397,3.128728645782,2.99607242707936,3.00706066107665,3.44150616732879,2.93997886459954,"4993","OR2C1"
"11732974_at",3.70760208274128,3.64963157416762,3.78261370517788,3.68184190545243,3.74722408822925,3.60943876704186,3.7286744796697,3.85128287136929,3.93108957974852,"4991","OR1D2"
"11731018_at",3.31144238999324,3.45180033681672,3.31144238999324,3.03721483883026,3.05989474171436,3.29231499062814,3.06149850281764,3.97956998745649,3.11402438924899,"4990","SIX6"
"11752996_a_at",4.68728359305331,4.51778541850745,4.69931655111801,4.55114443978479,4.50594361221591,4.49949388022971,4.55311954713401,4.65141677084759,4.54373575736201,"4988","OPRM1"
"11744636_a_at",7.58639625567463,7.28874882684169,6.84102370704724,8.41628413359791,6.00646046009692,7.31035145405216,8.31004414258562,5.169393902161,7.80956073284986,"4987","OPRL1"
"11738179_at",3.57035214622846,3.50547972575871,3.33477517333743,3.52557349332276,3.32773603510069,3.06863127771941,3.4272025710434,3.31511217655072,3.4093566769844,"49861","CLDN20"
"11730802_at",4.96993732255665,4.6685800320594,4.58841543406256,4.7247692022349,4.48096850271241,4.44769134181539,4.30063749059815,4.79707730005713,4.63332085884865,"49860","CRNN"
"11752950_a_at",4.04388451756997,4.73005371985695,3.22199203754015,4.86568391776036,3.65851901488812,5.07535446525601,5.12395453473311,3.20721081552946,5.40449163384695,"4986","OPRK1"
"11754435_a_at",6.69324868467929,7.13182085089499,7.13551136115701,7.39910237564005,7.43192460621012,6.87371376336919,6.86818039493008,7.36139433368892,6.84598893879421,"49856","WRAP73"
"11734873_a_at",7.68456719672963,7.28258819367208,7.23055704084947,7.27505918609464,7.80536056506392,8.00913043187187,8.06316132774111,7.64908316713273,7.79933075104432,"49855","SCAPER"
"11758414_s_at",6.30308325997821,5.29353636178032,5.70650307632864,6.12615074541349,5.82917053620348,5.53498460979551,5.94810045694131,5.45106947685318,5.80564004985615,"49854","ZBTB21"
"11740679_at",5.15873883998766,5.11101499563117,4.95904260083861,5.07591819456224,5.0043920596365,4.90973011922151,4.69093575529855,5.16383280369533,5.06108633342719,"4985","OPRD1"
"11730669_at",4.88420541930462,5.00991046835219,4.65982103938012,5.18428440111711,7.23383291173704,5.84357640005705,5.42329931931618,5.49637556527287,5.11276496707803,"4983","OPHN1"
"11730319_at",5.79594330984224,4.80966687464455,5.15026205215744,4.07107214042473,4.25949339692707,4.98252550921034,4.73119967568576,4.03408421141737,5.25698084019699,"4982","TNFRSF11B"
"11756890_s_at",11.6500437050975,11.4806590340998,11.2457921874526,11.9142585453959,11.519886720579,11.9138357447161,11.9088270587553,11.2188916991742,11.6430195865489,"498","ATP5A1"
"11725545_a_at",8.64985856508551,8.44466442965141,6.55687093300954,9.0071449207933,7.41039472931578,8.24820639786908,9.01548019467352,6.70351048471722,8.86034888451813,"4978","OPCML"
"11742875_at",9.86143885016029,9.58030784487836,9.61279226387569,9.42360006828251,9.85980316394959,9.82906451457393,9.80722112006252,9.6558868150843,9.60110357525961,"497661","C18orf32"
"11757614_s_at",8.88057648005445,8.53822301118495,7.79249938602729,8.85408872237776,8.13375600805488,8.63258704615463,9.14687840898849,7.57837490512591,8.97289019014098,"4976","OPA1"
"11743242_at",4.40325227089767,4.08917635137088,4.08462168326141,4.20549462667842,4.01725865361312,4.05429487813663,3.76426032980862,4.41143584606961,3.94284701192741,"4975","OMP"
"11730727_at",9.97619247056665,9.40422961566495,8.41958016989049,9.08646593537795,9.44174936859329,9.85852330650636,9.86162268746336,9.80442283698243,9.27812454058728,"4974","OMG"
"11722016_a_at",3.62066074165161,3.62284973093384,3.61590401637832,3.4337251627867,3.2814772827306,3.33076884718869,3.52789805769827,3.35898926564159,3.77801196523633,"4973","OLR1"
"11736191_s_at",5.90343674304316,3.47440007410432,5.46937848533717,4.48504829817697,3.52345174574314,3.64306466336346,7.80715192201497,4.09195431223771,10.0581223295912,"4969","OGN"
"11740749_a_at",6.23979340141416,6.69764288039574,6.91871685821906,6.80862708049219,8.05849980776398,6.69240321612833,6.34502797304077,7.76974796992546,6.08819118232204,"4968","OGG1"
"11733917_x_at",3.12591940036067,3.69564369428314,3.80359154246054,3.69800425138023,3.4745018957414,3.52133017268104,3.67920334233795,3.70555555112661,3.73061168650306,"4967","OGDH"
"11732742_at",3.46122431155842,3.39104075295531,2.99147687135856,3.23780899824821,2.95121190814044,3.33820337730595,2.96589853914639,3.27801880266212,3.27801880266212,"496","ATP4B"
"11728328_at",5.26803698875838,4.19184487970575,3.05960183492215,3.82707871376729,4.01725555906346,4.69109299856745,5.46230311415911,3.617517714132,6.76116868309491,"4958","OMD"
"11749149_a_at",4.34993565354866,4.38629972661117,4.94915034166963,4.55092659308507,4.86309978451053,4.30582510066029,4.25031359663454,4.61645781336893,4.17652455265547,"4957","ODF2"
"11736857_at",3.82041297577698,3.574762444698,3.11528254974933,3.48901843244662,3.28151940637061,3.28321844696917,3.36628812652621,3.44243570294538,3.63720771951801,"4956","ODF1"
"11752515_a_at",7.55036262029916,6.62107254323733,7.27221827699663,7.14763191923968,9.44330969612995,7.91803430341771,7.69280384323834,8.52470609236371,7.76082749800596,"4953","ODC1"
"11717180_at",6.30251124729237,6.71206453481668,5.90312277722056,6.52029588879889,6.2179077425566,6.51503973095594,6.62128250646878,5.99764084975052,6.61907704928708,"4952","OCRL"
"11735366_s_at",3.43617423773836,3.29782780580851,3.20108599939449,3.14133950497876,3.27242223331139,3.24753014020798,3.17593310945351,2.91474789989118,3.53283744225288,"4951","OCM"
"11734596_a_at",4.36063398827051,4.46956339335896,4.17020389942576,4.74281429172754,3.97708344533049,4.25869832228314,4.23219667217995,4.48444520286649,4.44786867374896,"495","ATP4A"
"11730632_a_at",4.68392663144721,4.97251788410256,3.94240969995627,4.46822793712214,3.86138745550757,4.49951258330321,5.01352027070443,4.02154625511156,4.8110821921175,"4948","OCA2"
"11715727_s_at",9.38968617521878,9.17941209381905,9.27072370825145,8.81443467251921,9.60902375376799,9.630048680479,9.36028367647249,9.30000360673225,9.10532189250958,"4947","OAZ2"
"11756169_x_at",12.5539868461199,12.3854709046166,12.3886459418182,12.2624963079238,11.6982018437426,12.2940558080705,12.6255814144734,11.7121748164166,12.5874203710344,"4946","OAZ1"
"11735540_at",3.32810586004655,3.22085577643233,3.22100986475409,3.38501269776931,3.30194606888959,3.29425262914758,3.05435052350771,3.28080230435999,3.16249473149405,"494551","WEE2"
"11744088_a_at",5.71723427428005,7.04204318169285,6.38221429483918,6.81538705257832,6.85576027812454,6.01616339197888,6.16935173282488,7.09727233490947,6.22157794782742,"494514","TYMSOS"
"11748934_a_at",4.34575575160043,4.82932430383915,4.79599244114102,4.9410889171948,4.77653987301706,4.62294188482411,4.79544011675979,5.12918741037733,4.18725958471974,"494513","DFNB59"
"11755518_a_at",6.11491693258388,5.70948475309185,5.00125814815012,6.35171474963567,5.85250692390459,5.7009256122695,6.2192426897057,5.59227264157117,6.58275762696346,"494470","RNF165"
"11722611_at",5.95187257706325,5.72402757231486,5.50534075381138,5.78007281851621,5.6219020576469,5.6969227059099,6.03654882391911,5.56528393870021,6.18680825780862,"4943","TBC1D25"
"11757997_s_at",10.2058395844085,10.3513230193661,9.97225665605365,10.5689264682934,10.3783344770501,10.6619430461404,10.9190451162667,10.2143455554922,10.6720350045671,"4942","OAT"
"11760398_at",4.12218022673116,4.34706813290974,4.21330958938379,4.44408276258209,4.34691854236162,4.18713697667533,4.10124782560601,4.58672468043161,3.93819706676251,"494150","PHBP19"
"11728808_at",4.75895916758324,4.04727636014669,4.15213177094774,3.73446597489453,5.2903899660046,4.33864571540621,4.40141137198604,4.07582429495465,4.12999602490971,"494143","CHAC2"
"11740894_x_at",3.4607675553911,3.44636028753252,3.1144566181416,3.31948019830888,2.90627919631869,3.06645056032379,3.04950162843036,2.9621642856017,3.23307543332765,"494119","SPANXN2"
"11726096_s_at",7.56633998489362,7.4466350886326,7.58208374623035,7.53708516603873,7.86016223229649,7.33206386754374,7.28758684240812,7.62659195998969,7.36162294251368,"494115","RBMXL1"
"11723700_at",3.80075772957776,3.87957284403814,4.12544518006653,3.9856702196945,3.75957689353836,3.9321212506923,4.01703391522654,3.94623411992015,3.71015301475598,"4940","OAS3"
"11750702_at",3.31029719805337,3.74686718350095,2.96983398270501,3.42425769312693,3.19141550019043,3.26256975161917,3.58022244081589,3.77691013776066,3.59033187664868,"493913","PAPPA-AS1"
"11728599_a_at",6.65151895091944,5.40463997090649,5.62258323038864,5.95610493545484,6.61077599705401,6.63741520823888,6.07844968395806,6.00339278345802,5.92108076891849,"493911","PHOSPHO2"
"11726201_a_at",3.63074856611212,4.42265909106211,8.01261024262319,4.05925128477839,3.65420618984805,3.89350093913084,4.1297036885375,4.51168497283,4.00811517032516,"4939","OAS2"
"11729645_x_at",3.96316465209613,3.38647212801623,4.44195843169537,3.92189131111451,3.44187187364144,3.34629998122583,3.48182234353749,4.36768969502889,4.32716506002168,"493869","GPX8"
"11727623_at",4.41119308770295,4.13443217462977,3.62371473301846,4.19497150995965,3.09729465809774,3.97917899218948,4.34477438851549,3.51719063738149,3.92081223923587,"493861","EID3"
"11740767_at",3.34616369906812,3.29020953174414,3.78355609340921,3.30502663733692,3.24058872948868,3.12472023708923,3.21171407006451,3.12182159941546,3.02222479642035,"493860","CCDC73"
"11721655_at",7.97053542240656,6.57260497721172,6.21669052361665,6.39154738681258,6.85374250656528,6.98420463440651,7.23109063021259,6.65133746470761,7.17458599111691,"493856","CISD2"
"11762689_x_at",3.81635345286483,3.28749919940116,3.36826378570354,3.68184190545243,3.25809955682367,3.51685235058774,3.39978874030393,3.36368781115877,3.48478066784973,"493829","TRIM72"
"11719588_a_at",4.31756761017393,4.25324003598076,7.2128022370087,3.67138288272724,3.57108290351974,4.49308315856545,4.15562001151194,4.28549895850126,4.27552077228447,"4938","OAS1"
"11761780_x_at",5.17407652759271,5.2240304195956,5.43740332269601,5.38478211749569,4.98787856223627,5.21600064598531,4.76736163738848,5.33666138454565,4.84279578291142,"493754","GS1-124K5.11"
"11756502_a_at",9.05643282912349,8.00315130548249,8.32712182527642,7.99154400008743,8.44517593652056,8.08397556307484,8.15999786540078,8.15076672545483,8.06302208335724,"493753","COA5"
"11726811_at",5.80347454255847,5.40327893718953,5.13651231419765,4.83424096878562,4.77537076969919,5.68619577122338,5.51393266837282,5.36306856091552,5.71462661721343,"4935","GPR143"
"11752317_a_at",5.39412528838276,5.32419896316989,5.32202308760429,5.57777057301642,6.21189425010158,5.76378736285231,5.29675801190544,6.46693093960968,5.21798917878944,"4931","NVL"
"11718083_a_at",6.02145293246115,7.18852212983947,6.74505892289458,6.76545947456022,6.37756512691603,6.22772820167038,7.15889311072068,6.01479169576663,7.33484142123015,"493","ATP2B4"
"11725631_a_at",4.44861819077479,5.83977510848131,4.66585975827745,4.97934150111556,6.0890825859504,4.89971455317351,6.51068086117819,4.09169307269102,6.83989320538269,"4929","NR4A2"
"11734501_a_at",5.84205267349366,6.68037102752695,6.66662927794949,6.54866278390224,6.65562916882065,6.51968912072485,6.37561091979699,6.47556374489526,6.40060734887319,"4928","NUP98"
"11722554_at",6.39212240518031,5.86246885075442,6.67471745129653,6.01119116744444,7.09349911233051,6.29567444227827,6.22835178469878,6.96481959490964,6.12957626910014,"4927","NUP88"
"11744332_a_at",7.39646844828607,8.83217663443769,8.62612760694219,8.39249471714028,9.06339324721548,8.02188721568822,7.9946125674234,9.21862605569654,7.98387804427956,"4926","NUMA1"
"11720087_a_at",7.78228637617648,7.32305740268852,7.70488903065809,7.4119004567932,7.52888038878073,7.27746470802374,7.50848685813601,7.31724292942301,7.82468022470932,"4925","NUCB2"
"11751049_a_at",4.28848266958797,4.55519973469992,4.96063505347504,4.79936985553198,4.39144119018434,4.35436292319495,4.46958026825201,4.56060906815416,4.51611896099095,"4924","NUCB1"
"11718824_at",10.1124579895334,9.49693585366888,8.80292114592597,9.46694596103308,9.17025099671745,9.41153067675993,9.85765753391165,9.13917366859905,9.35678681180279,"492311","IGIP"
"11733521_at",4.57133604037948,5.4879109980606,4.31827194611643,4.54099466954362,4.34861796514953,4.74963511935847,4.82654215954754,4.68485765246181,5.14122352611659,"4923","NTSR1"
"11723859_a_at",5.16655496565074,5.57716795242527,6.67872822732653,5.30209419176501,4.73103565856598,5.77027503996609,5.12830948127591,6.54312743766699,5.87829539984315,"4921","DDR2"
"11736905_a_at",3.53212563165933,3.48010003127399,3.44809977463221,3.76882512352538,3.074812127231,3.61612385660693,3.27877442085629,3.22506134267116,3.63259149999305,"4920","ROR2"
"11729490_a_at",5.28710516899162,5.92985187022911,4.72460978714669,7.24853112628692,4.97460162156521,5.87169611406723,6.49556470854741,4.08044269895053,6.37994365813181,"492","ATP2B3"
"11752290_s_at",5.80849900627874,5.85129489862696,5.39222416058164,5.71436313151407,5.28646899227901,5.4589571634574,5.2826877071049,5.30901027104001,5.24367503280498,"4919","ROR1"
"11735888_at",5.98363812170678,6.45286772665378,6.10262112657595,6.33620891162275,6.11086914744465,6.17682572393639,6.07188979149295,6.16798189249744,6.36301453566287,"4917","NTN3"
"11752325_a_at",5.8101036468258,6.31137864636225,5.58015027945913,6.8724850937522,5.91921415587046,5.92308335043098,6.45634826100549,5.54121812764548,6.88317269512616,"4916","NTRK3"
"11759339_at",8.11912931256364,7.5015358629923,5.78701052726728,7.68543222574663,6.9616310754419,7.51050051638838,7.97897882672368,6.51684219807567,7.60314635212615,"4915","NTRK2"
"11741674_a_at",3.24405385391136,3.3937510903433,3.14495422288551,3.10604449282865,3.06737701095353,3.19345106116102,2.88578068622934,3.20285063903917,3.2546403237963,"4914","NTRK1"
"11761575_at",3.59550104579645,4.01380677129976,3.58884847330248,3.5975251896752,3.37081938465026,3.5923945382437,3.43801448278852,3.67685986429956,3.7546833843679,"4913","NTHL1"
"11729862_a_at",7.28778614808981,7.47417703673588,6.97170657690947,9.75436863689364,6.30971972531762,7.3315416512714,7.83308356045749,4.86464308722965,8.03881297312923,"491","ATP2B2"
"11731233_at",3.43024969009159,3.34623289232097,3.15964321820937,3.17949172647624,3.01287839040254,3.10108257515908,3.0609922193169,3.15843050656514,3.17962232999613,"4909","NTF4"
"11758373_s_at",4.07751326030885,3.94999587043817,3.68821169738883,3.92094416833971,3.53581932497021,3.75457171178465,3.70261319449226,3.93547040446074,3.80004469385209,"4908","NTF3"
"11719174_a_at",3.80075772957776,3.35299886976923,3.40140515420907,3.32801780137872,3.86253510352871,4.5912683508244,3.80691470390892,3.62724782526955,3.67636275569802,"4907","NT5E"
"11716972_s_at",11.237550416762,11.1946485668829,9.22199768834454,11.7026614020382,10.420893494925,11.3661654171694,12.0090191733991,8.58127124389071,11.6021707147063,"4905","NSF"
"11756972_x_at",9.94911575262699,10.0740711181932,11.0075559064117,9.53605638247787,11.4000210585324,10.6179342584536,9.67748700115711,11.2947093693928,9.96842304962849,"4904","YBX1"
"11730002_x_at",3.66834351684052,3.57642236413758,3.69895954780287,3.57516213586141,3.61623019730561,3.31512785057072,3.6075768316019,4.07071222343375,3.41463221498082,"4902","NRTN"
"11737887_a_at",4.6235560194153,4.45969847306016,4.39456942136719,4.28586445648818,4.06728778926598,4.40173561965926,3.8090281229544,4.14046798425068,4.39357234076792,"4901","NRL"
"11718787_at",10.4467559011801,10.25355521428,8.91019812736419,11.6567157769663,9.11086474229013,9.73508862859637,10.5694741678111,5.41984132253646,10.6326783588824,"4900","NRGN"
"11727930_a_at",9.00582027572538,8.58370592482591,7.00521154569434,9.42307123284525,7.00433342402479,8.74430285224384,9.25764401664105,5.38273820270889,9.04948167862302,"490","ATP2B1"
"11735563_s_at",4.08621382549601,4.25896119729681,4.07534814117157,4.16574170080194,3.7685845800468,3.89247954661964,3.80006387255309,4.01148461138816,4.00568232848951,"49","ACR"
"11741386_a_at",5.0982043804663,5.81740288602187,6.18999592516597,6.23640720098766,6.39112110298361,5.61240554494763,5.53302082837401,6.05509156874282,5.94544260205786,"4899","NRF1"
"11740984_s_at",8.56476958866801,8.43077649324252,8.54222693528844,8.57968695250826,8.47720255023831,8.24142075179808,8.34726017956047,8.15270691060968,8.2724040310951,"4898","NRDC"
"11747639_a_at",4.50222231142337,4.4730687196684,4.61180348072866,4.57739120792522,4.10341485103357,4.48309733854056,4.12862213348812,4.08521884603999,4.32874220402209,"4897","NRCAM"
"11719188_at",5.60114855315258,5.45627410292995,6.67261600342923,5.20860792698182,6.51424187005324,5.49239426509801,5.46927413896536,6.4802066567514,5.1764059071168,"4893","NRAS"
"11723999_a_at",4.2043114074707,4.58914392613228,4.15546271791387,4.23136563634587,3.85501432570529,4.32842805539561,4.26904737921954,4.02928911692863,4.20710913928797,"4892","NRAP"
"11759691_a_at",4.02581420254708,4.36610706924755,4.90632733302657,4.25747710981395,4.25313897409121,4.38190174597302,4.41940695005534,4.75536042197533,4.50725823631772,"4891","SLC11A2"
"11729419_a_at",3.74768213019968,4.210350267139,4.10033780518816,3.63821006699172,3.49384667556306,3.72290314913878,3.70043867253964,3.98127616460475,4.10287190733671,"489","ATP2A3"
"11752925_s_at",4.92662824074283,4.19002822711441,3.14086345649038,3.84029076570536,3.56819182814239,4.65501734133113,5.05798842554251,3.33130073770401,4.83472914394031,"4889","NPY5R"
"11746971_s_at",4.1712629704354,4.70623064201909,4.0186157240084,4.38628715945604,4.43013817679534,3.9910871824598,4.09566905553035,4.27187101775099,4.28136042989409,"4888","NPY6R"
"11735785_a_at",3.26840909263864,3.4172051449752,3.27803693827704,3.06717172916765,2.94808235749641,3.16628943106034,3.41340882419232,3.3294157728361,3.23783276479711,"4887","NPY2R"
"11727387_s_at",7.85683086198546,7.0518278669073,3.89159839876208,6.99975982443917,5.91692162233409,7.10594481116104,8.15119039001912,3.37690078252059,8.17577505598888,"4886","NPY1R"
"11720005_at",6.62446499631942,7.89394013054047,7.59291972023838,7.0753071986167,5.01665486471733,6.19820363838654,8.5457748004593,6.10355364641158,9.15321264424846,"4885","NPTX2"
"11755325_s_at",9.89481604991145,11.076857557921,8.34749098809301,11.2637707011699,9.36429022180904,10.7783605832006,11.7386265188278,5.55701742982494,11.1819111644153,"4884","NPTX1"
"11722758_at",5.89032094898951,4.41501716250031,3.96910800102445,5.16332504168702,4.57718941338874,5.19226547758374,5.95194773171282,5.12614685628841,5.47462192807959,"4883","NPR3"
"11718751_at",5.3276953801816,5.99281974516463,5.62832939243252,6.40301703031723,5.81597699376189,6.22841315503983,5.94207615161878,5.81092497510716,6.09652788589803,"4882","NPR2"
"11722224_at",4.35654228656855,4.47405863207579,4.39941024261769,4.34200148110621,4.14083040629572,4.22134193118694,3.93661776724104,4.17602863464971,4.32556438425508,"4881","NPR1"
"11738510_s_at",4.70286980235063,4.31862757599582,4.00594713419475,4.75015474891455,3.97708344533049,4.22750978312304,4.25984761669749,3.76090285348306,4.16733540914554,"4880","NPPC"
"11718874_s_at",10.8207547884871,11.2491457465004,10.338877341669,12.0219327635957,10.5721396891576,11.4149422580376,11.8509375550048,10.2949877837459,11.7273900667588,"488","ATP2A2"
"11727117_at",4.14684645093519,4.17362861768153,3.70173669874014,3.90460429078596,3.85334106484449,3.83441367985409,3.73286285968245,3.96146262835299,3.95078724151697,"4879","NPPB"
"11757468_a_at",5.38990659655464,4.88611697265252,4.85585803578539,5.1180258647178,6.94014316264925,5.2609856017415,5.08481544015626,6.9592736329442,5.8971985063368,"4878","NPPA"
"11740889_a_at",4.24847983975486,4.32913525194449,4.27680106486131,4.33096338169391,4.42704091346188,4.16615327851241,4.21607439519743,4.51403210578483,4.33983102618538,"487","ATP2A1"
"11730912_at",6.86373986911862,6.61234050507806,7.15516777305556,6.40285052225627,6.50900205600825,6.46108274724371,6.39767670147897,7.16095354085821,6.47630564087271,"4869","NPM1"
"11737576_at",3.29628029468849,3.43873538759736,3.21301541880868,3.61031105170015,3.30194606888959,3.27082816153178,3.26192513133933,3.54240102546397,3.6276524185958,"4868","NPHS1"
"11741477_a_at",4.96753988010581,5.08424158305227,4.94052845142663,5.34955966850904,5.26894023393272,5.43755127894289,5.55979770121198,5.42575836129891,5.33598014252994,"4867","NPHP1"
"11743916_a_at",4.58043489971061,8.10182457904509,8.24672939697999,7.48973883628487,8.14940584394995,7.48527263758389,7.45794790621689,8.82426155369131,6.05953283472886,"4864","NPC1"
"11743180_at",6.29335725219333,5.83449115289636,5.97888186631294,5.61037726708823,6.91647618740991,6.27228609155528,6.45274588672668,6.78163070578843,6.0981974282757,"4863","NPAT"
"11754812_a_at",5.97860510267558,6.28622233076491,4.59089384384624,6.51316012651719,4.54648716708179,6.27221088152908,6.50901581935215,3.87687809074961,7.07958236855429,"4862","NPAS2"
"11738837_x_at",6.0076511115696,5.62482158226137,5.53540265899885,5.87085055486825,5.46230311415911,5.6069271088444,5.46230311415911,5.32107143689905,6.09333122183214,"4861","NPAS1"
