"","GSM317711.CEL","GSM317712.CEL","GSM317713.CEL","GSM317714.CEL","GSM317715.CEL","GSM317716.CEL","GSM317717.CEL","GSM317718.CEL","GSM317719.CEL","GSM317720.CEL","GSM317721.CEL","GSM317722.CEL","ent_gene","symbol_limma"
"37010_at",10.0237607934276,11.7098944552346,10.0735481066921,9.87198418183844,10.4964846699294,10.0940404494835,10.3238519407449,10.131450391871,9.74696543623631,9.8574091271355,9.63429780801298,10.124087743938,"2958","GTF2A2"
"2003_s_at",9.49134215035934,9.61609687272602,8.75303303675173,9.04965982552647,8.99920761330676,7.44999660712158,8.94306379803044,8.18330906040306,7.96506160653209,8.08547070972904,8.09413571871414,8.13401315074739,"2956","MSH6"
"1212_at",9.52920992168849,9.45540538365142,10.0139251342792,9.24080574236276,9.76478110506866,9.19337605778034,9.15711282995688,9.60727089624727,9.36710758050804,9.34062206723963,9.26432110382147,9.3828320692159,"2954","GSTZ1"
"37222_at",9.45475611223667,9.01059495307084,9.16751811337201,8.93474506443704,9.84831694549217,9.38738497542393,9.36321009709241,9.33292939447941,9.94035830761767,9.20814565149269,9.22152810345453,9.56348202508455,"2952","GSTT1"
"33396_at",12.6170326978443,11.6170877138438,12.3018745886274,12.3315178608014,12.2229112122777,11.9566027378383,12.5095639902882,12.1186590560433,11.9041212818831,11.6227071141642,11.8540503102444,12.0262668294487,"2950","GSTP1"
"1121_g_at",8.16100284381288,8.50533887260244,9.14249047802964,8.7122646400724,9.80191373544515,8.59774849283147,9.06074993680385,9.72300300340269,10.2188350680311,9.73031950105621,9.61207127229508,9.03859565905064,"2947","GSTM3"
"40508_at",10.7329998432657,11.9221114112055,11.437235895689,10.4383546794873,10.7818098298891,10.4741274362258,11.2286029581544,11.5042466285271,11.5652934606691,11.5048465802849,11.4850589293254,11.365316353854,"2941","GSTA4"
"38386_r_at",8.60225013789073,9.00473358048637,9.24310096578934,8.6237619509738,8.48676225285012,8.64489945156628,8.31925491462521,8.90170880420751,9.32626315201453,8.59786733567892,8.3666636073903,8.55427422630154,"2937","GSS"
"35130_at",8.52625998704043,9.27937716128637,8.67891289597516,8.49053334687412,8.69197100021201,8.33543903323794,8.5564853701512,8.37967840467809,8.59662788661491,8.87686748823455,8.83808476947419,8.77584705022182,"2936","GSR"
"33932_at",9.0891829386439,9.28484025060578,8.96335884405241,9.1003812260383,9.12145573240604,8.69606064233981,9.0172010379396,8.42123488587364,8.56105236125919,8.42832744304048,8.63307233353762,8.67404523520423,"2935","GSPT1"
"32612_at",10.1489882368542,8.47574476270797,11.5189892944987,9.70917848122952,10.8408317613851,9.00005618322944,9.77653991133008,10.4725606556192,10.0471720272987,10.2272970313842,9.91520593722903,9.82052626104794,"2934","GSN"
"40645_at",9.29935149844796,8.55993828923219,8.43946192330399,8.33807907218747,8.45992680846142,8.69260194150043,8.2950579172803,7.96403578755031,8.26360739723622,9.21093398675258,9.11615766065264,8.68758471181035,"2932","GSK3B"
"632_at",10.3461676781948,10.5302612554237,10.3296555183696,10.6057122393459,10.2848485456044,10.9698744248898,10.5173272739758,10.4828880292497,10.4420126130129,11.3223082808799,10.9645429091037,11.0311472822478,"2931","GSK3A"
"40435_at",12.1177992444091,11.969971607536,11.6734721246364,11.7803933228876,10.7182301105133,11.1831755843216,11.6288609554215,11.9987788345399,11.9062832953409,11.8402757413423,11.3833071038292,11.7408335575015,"293","SLC25A6"
"32595_at",8.88618446680309,10.0429701909765,9.90613743914194,9.88150568548622,10.2467750465422,8.80697812681275,10.0433016582292,10.1917525881458,10.206637958018,10.0998295529124,9.85166923694687,9.92366808692592,"2926","GRSF1"
"38986_at",10.4365573344945,9.85609248883826,9.38249927942004,9.41684178874629,9.76934468186436,10.0005148219057,9.76410303128563,9.81412458142734,9.06670675663421,9.73061612531962,9.91710726442539,9.92824514973786,"2923","PDIA3"
"272_at",7.83911827823344,8.26936379303225,8.22350162972645,8.32157557605509,8.0208647438534,8.16949117127191,8.17354647539926,8.31800997516402,8.52307533701383,8.26329658209521,8.06612557119338,8.21881734969056,"2922","GRP"
"37187_at",6.7671829325992,6.10678310230029,7.8998385746611,10.1751632034227,7.43428072295159,7.109792118428,8.9999383840686,7.53267099225341,6.9520990525498,6.5018675928085,7.53693225349025,8.05486570877709,"2920","CXCL2"
"37740_r_at",11.9507561328028,10.0424302162574,10.0311628644352,9.92546801335681,10.2134579230711,9.97119941228883,10.388840578932,10.4641312399957,9.48751155293716,9.98492684079621,10.3372444637057,10.4890168009437,"292","SLC25A5"
"37568_at",5.81446382939236,7.46595256211864,6.57134490140617,6.61252057673914,6.39870026161544,6.41649233698203,6.23702680585377,9.46652046246873,9.22966646562939,8.73459833427948,8.4254246208508,8.09081958512232,"2915","GRM5"
"35485_at",13.0290415856536,12.8208214922431,13.0362381637889,13.2330745462654,13.1552595157013,13.4954116613624,13.3105194903842,13.0643710918433,13.3847048937617,13.357365904299,13.6172559067462,13.4393202299708,"2914","GRM4"
"39928_at",7.92843306227619,7.91090163652195,9.98472571634673,7.34272738994343,8.07168494002163,7.70605088880463,8.19339214550793,10.2368037035674,10.8454377177301,10.5251183506802,10.3894641323002,10.2878601939638,"2913","GRM3"
"32652_g_at",9.1416960313408,11.2580686070785,9.4120082811588,8.74460099155072,9.37608390285485,9.40007060649065,8.64599793842705,11.7620473759472,12.3939040038231,12.194556697012,12.0057281710452,11.7993622404391,"29114","TAGLN3"
"33509_at",6.2017207169592,6.56789172692203,6.34391637247708,6.66600020604242,7.32735239422567,6.6833515511528,6.55008665301769,7.87659955432869,8.09727048192933,7.27542581329901,7.91588170687903,7.47913241618616,"2911","GRM1"
"32822_at",9.93683081332207,10.3218624452938,9.60800553574053,9.61622047594469,10.1485217499528,9.62337665811908,9.56661211245076,10.6886509372599,10.7177006425692,11.2286809348665,11.2381273727863,11.1499846925753,"291","SLC25A4"
"34725_at",7.99177244759267,7.97704217693642,8.05631614459286,7.84491269536809,7.54339250983731,8.65538484473805,7.36386637196983,8.38786117224778,8.48347934826007,8.96694972113543,8.88708719268799,8.74966855658184,"2909","ARHGAP35"
"706_at",8.72884249008276,9.16571426009654,8.46070346706338,8.32000759068191,9.04073402618655,8.42436382765021,8.72759412426905,8.61789025610041,8.43764237323575,8.73237810980637,8.47758106765068,8.87133253443402,"2908","NR3C1"
"35815_at",9.8690835840543,10.7885502690588,10.2271233516905,10.0561891429292,10.5139076262476,9.57467063148093,10.4144229857575,9.76893357612186,9.77458356568859,9.63512091795511,9.61649275318343,9.54699586469176,"29072","SETD2"
"35798_at",11.525649877296,12.070587487012,11.8594727290969,11.7881383872279,11.9801094621454,11.734652131055,11.6251604161903,12.1880200295456,12.4279283055847,13.6982163648543,13.5004474367831,13.1196031147814,"2907","GRINA"
"41539_at",8.78291015773538,8.55350823712012,9.01151303707119,8.65800513286808,8.63904928336964,9.34286568729547,8.36832144036451,9.04910321441252,9.60674418386739,9.67122574490567,9.47725192437965,9.08447254989922,"2905","GRIN2C"
"38236_at",7.82499245320758,7.35158037672167,7.65907890747569,7.78453925110727,8.00263873458961,8.62162065181236,7.74768832922726,8.53918524137846,9.25459155911104,8.91584086670546,8.8449048504383,8.48762563396559,"2903","GRIN2A"
"37135_f_at",10.2897020477305,10.2837984653232,10.3245415058432,10.4698786274281,10.1185004433552,10.5793832059548,10.1125849038929,11.0249788760588,12.2625414526525,12.306577190695,12.044710291431,11.7332861039117,"2902","GRIN1"
"34904_at",8.30524865839732,9.11591361911898,8.33212002341404,8.96123326004994,8.55185042552005,8.73434035057202,8.25327430321348,9.27717647262428,9.37453295520188,9.93748251083706,10.0826932327813,10.1078185970424,"2901","GRIK5"
"39058_at",10.7556486217601,11.165803438856,10.934293525194,10.632250053432,10.6259716469875,10.1162397097935,10.1403076749088,11.5746901422252,12.0374456425845,11.8424520431909,11.8104967261581,11.7394271771298,"29","ABR"
"37851_at",7.75760222382098,8.79395731893159,8.52079531884727,8.30357648668031,8.13518822382728,8.02923605161115,7.5786398517707,8.55727077455705,8.42419552780372,8.38432979148731,8.56633073251095,8.22504662562409,"28996","HIPK2"
"39572_at",8.80675129603397,9.2721176632276,10.469387129526,8.49769116316837,9.88200690322588,8.75089545727275,8.58002433338356,9.81131963432733,9.8350274953973,9.5457997043124,9.34219978214714,9.25862039572796,"2898","GRIK2"
"32221_at",10.7192667382245,10.3414598079571,10.5333450032543,10.0039871887383,10.2943693442494,9.8063981823295,10.6482122779992,10.1905463338058,9.8846932241251,10.1118153175427,9.91967112925562,10.3551278202725,"28973","MRPS18B"
"35857_at",6.21426281892219,6.74432477402376,7.36622138628122,6.89049936830139,7.63747229984714,7.65871211860502,6.95795041229284,8.04794541538165,7.75932430208572,6.96948918085871,7.40626896742475,7.17337078756647,"2897","GRIK1"
"41198_at",12.6748354349352,12.0401793705598,13.0490601812091,12.5145999364736,12.3763539297751,12.1589624960317,12.2439425737388,11.8029493106915,11.8072130325426,11.6105780045067,11.4353626355228,11.6053670876212,"2896","GRN"
"41637_at",10.5829832649167,10.4115424939348,10.4080662986663,10.6950729660809,10.5336818369571,9.93182956558806,10.4485287692481,10.5138862180031,10.7775484798874,10.6722312690258,10.7782079194856,10.8281410828158,"28955","DEXI"
"40113_at",11.2772343838433,14.3677912036225,11.2973358009646,12.8905204111404,10.8556992111593,12.3706294205233,12.5746717120561,11.9870771903433,10.6146144198101,10.6472388436458,10.6601946149045,10.5206943237639,"28951","TRIB2"
"35048_at",8.19980891365411,9.90594616755958,8.25961557490363,8.65026162520415,8.77468150094777,8.57609342093824,8.94182816442031,9.50991952547403,9.64088276052009,9.07090664678497,8.92617327785036,8.52013478770993,"2892","GRIA3"
"40746_at",6.73653697961066,10.5868858833317,9.31301074313999,8.70626400598458,9.27630042445879,10.6072401265358,9.68165681817228,11.191815848879,11.7967946833172,12.3222815712822,12.5185425475542,12.0604582406699,"2891","GRIA2"
"36854_s_at",8.28223407209237,8.12265437436861,9.29391024057226,8.36817703603098,7.55424854750404,9.15494940645791,9.21999241288573,9.8559038219332,10.1401928618601,10.1423586255577,10.5288049308067,9.37064058340086,"2890","GRIA1"
"37615_at",10.7439101664818,10.545038354057,10.3392908413001,11.6072388158256,10.4054214437689,11.2347753566832,9.82379165542194,10.7792265243739,11.1792916936621,10.8765647329951,10.9803796780356,10.6294376751842,"2887","GRB10"
"1565_s_at",9.56083190370921,9.94851975151051,9.98528677327645,9.77595790763178,9.55100386675225,9.57971999648352,9.65424750192516,10.1865565296969,10.4747608676303,10.6058634397987,10.5516332518931,10.3959143508069,"2885","GRB2"
"36009_at",9.77867720988246,9.2422409798098,8.22039231888078,8.44014677332715,7.9534437012546,8.78772251147716,9.10923815425111,7.78474356216576,7.55522518981354,7.50921641966288,7.19366239151058,7.34152898904131,"2882","GPX7"
"36965_at",6.35693654301014,6.59672823642909,9.94029554417491,6.66335360941412,7.34939792826876,7.72039522473857,8.04930556538449,10.6187284666604,10.9833004134908,11.0660315677813,10.9772592364518,10.8886440717496,"288","ANK3"
"33931_at",11.9307085366648,12.1685004641624,12.1960640137756,11.5717705178955,11.604887307721,10.9880115527854,11.4957975331743,12.3005477337353,11.9109685549604,12.0905737908287,12.1551412396916,12.3004687048536,"2879","GPX4"
"770_at",10.6290209163846,9.15221001534828,11.7089559899533,11.507023756884,10.190616341952,11.0569381350371,10.6342060213283,10.4644405037262,9.9830844538743,10.3194656149308,10.258559854006,10.3041861508247,"2878","GPX3"
"37033_s_at",13.1025472403435,12.806247716574,13.5117931828404,13.0265127842024,13.1476342846713,12.5079889873751,13.469762069678,12.9038771924519,12.2491977413949,11.8803583327144,12.2193401495548,12.5809141702161,"2876","GPX1"
"35653_at",11.0822407807243,11.6121453378608,11.1730816797351,11.2990057696297,10.2797527474836,10.5369565595567,10.641586281315,10.7525790149002,10.7845615070428,10.8351635386393,10.8292392674412,10.7376418287304,"2874","GPS2"
"1280_i_at",10.8721147960544,8.77387968810844,9.37322695149978,9.10618312346514,8.93855936518479,11.4324380096369,8.91524965512662,9.23814391568151,9.49739572993653,9.52882319992396,9.46343447643298,9.49623014092274,"2872","MKNK2"
"1392_at",11.563092610646,11.8040234495217,11.6623695418133,12.0262735255092,11.8484953200466,11.9256147808834,11.8380249439069,11.9917796103259,11.756178447102,11.9781994154829,11.7943623332736,11.7233091571755,"2870","GRK6"
"39850_at",8.62872542275631,8.11016146062066,9.0045989772218,8.3058664451299,8.91061458065317,8.07546089225485,8.03295825504049,9.51411217882574,9.39575960160016,9.72143526920468,9.57980929050921,9.33210125187738,"287","ANK2"
"40994_at",8.50632689723468,8.94034222803493,8.03704691580943,8.45936866903194,8.46984894301959,8.3911653961137,8.46014329498605,8.53726720006094,8.66374667027754,8.65592218324926,8.65311399353531,8.9644580197407,"2869","GRK5"
"37891_at",9.49628291411382,10.2304659229679,9.50021083980006,9.22251526016426,9.58091922158724,8.98761600475527,9.51108140325465,9.56406679103401,9.47697494470433,9.34965090125314,9.5537393634558,9.1949511659114,"286451","YIPF6"
"32793_at",10.6180737561781,10.7048742426189,10.6377081106039,10.8887537271746,10.5581546316252,11.2423526188549,10.4587910550227,10.8631791439917,10.9245669094155,10.4340295231836,10.4126121956013,10.1246242687401,"28639","TRBC1"
"35058_at",6.49759108247687,7.19002793184422,6.33195167224835,6.95761052357432,6.76931575068455,7.05654928356305,6.63652855744995,7.38401671823049,7.38659900591628,7.51011430745717,7.0701638408019,6.93487727861767,"286205","SCAI"
"40353_at",9.02082378899681,9.70448501398072,9.61071750851063,8.89541707868077,9.82858112333475,9.18879920593334,10.2354972554733,9.14863205059111,8.65156259076927,8.46088564730426,9.04396571747371,8.95704460999872,"286148","DPY19L4"
"31700_at",10.9466659998534,10.7304251167326,10.9320989427688,11.0831784606748,11.0123866215198,11.0148480533095,11.0660700537494,10.8237081869925,10.9212512502058,10.9503161022442,10.9670580675146,10.9533896683172,"2859","GPR35"
"40492_at",9.39113982464704,10.6798334209653,10.3764736750337,9.64020219137649,10.3389093992562,9.29068937463177,9.66618401189695,9.62252237294858,9.48332507028279,9.49060912336076,9.70439588297734,9.55034418621804,"285527","FRYL"
"40909_at",8.06011765704607,8.40945438089073,8.42879744942194,8.16588815944444,8.17347135518107,8.53140279246264,8.33769361420068,8.55227501906593,8.33735574095526,8.43417166305068,8.41666055029983,8.42579298604665,"285282","RABL3"
"37447_at",9.03269703391555,9.1282170187727,9.04974880432059,9.1808214376046,9.22360948096793,8.93097589352246,9.07955020663154,8.6356876784883,8.66181931944716,8.68970322969471,8.70087997531938,9.20962995294532,"2852","GPER1"
"34922_at",6.95221198168608,6.61709934273321,7.87011688742574,7.22476303944807,7.05842893480464,7.27075445926737,7.38693011817761,8.91478929286188,7.62716894998554,7.68019322202815,7.83092534109686,8.51074590203358,"28513","CDH19"
"1951_at",9.27857159678287,9.16083929202058,7.84340453516182,9.47857505000851,9.67564606692484,8.53978059895121,9.10842348219334,7.12143824098353,6.79214292479243,6.87884592894133,7.16175251275375,6.75012330685422,"285","ANGPT2"
"37475_at",11.2056558587313,11.0490724731685,10.9817830625305,11.1289678195636,11.0533675823911,11.7180440159654,10.9872633505954,10.7247669191502,11.0418830026159,11.2570446273895,11.1926807729516,11.238672076278,"284403","WDR62"
"156_s_at",7.82044448613887,8.67079718585034,8.11357593931228,7.44187551324087,7.56828438166195,8.14861215512931,7.57279795420878,7.8838465633563,7.58665149405206,7.61898981456229,7.73869876837847,7.61854847983452,"2842","GPR19"
"34320_at",12.3137398745818,11.9527655392302,12.2771573443293,12.3891512728786,12.4961080946519,12.460192900369,12.6728496584707,12.0231370130192,11.5538753675558,11.370339544676,11.4633569327723,11.3982412393891,"284119","CAVIN1"
"252_at",7.95844817615316,7.79396780670457,7.86033226819116,7.97141354366722,7.72108633269434,8.33170553034189,7.63315932807736,8.08507876150811,8.19575276913768,8.07319427724438,7.92876633018083,7.79630944460509,"2841","GPR18"
"39972_at",10.2918122617795,10.3032756257753,10.2277126832991,10.388076269025,10.0589707581314,11.0052888132203,10.27405180089,10.3211048664406,10.5979740634818,10.5891768400471,10.5127930023744,10.4145787430284,"2840","GPR17"
"39315_at",8.03493560527717,8.34218445896802,8.12432967682327,8.26883725752427,9.154051334157,8.37353858063618,8.38098755093951,8.81605526468011,8.35906537061299,8.26096449378385,8.43819658850438,8.32539878092262,"284","ANGPT1"
"38592_s_at",10.0134440336154,10.7739601965323,10.7890620156847,10.6399241489993,10.1534008270835,10.1888374123801,10.8517077125035,12.0443315604227,12.753929429734,12.3851931435276,12.1613402997892,12.092844907443,"283638","CEP170B"
"33168_at",10.2144988320836,9.44255556564362,9.83917386142376,9.66588733866486,9.79022762362663,10.4376184262467,9.73938507683752,9.69846781087624,9.90988962982883,9.77127966184545,9.79879171031223,9.74514011003027,"283537","SLC46A3"
"34083_at",8.46013869189168,8.54349857933977,8.57415665266252,8.40535395557781,8.08109480471203,9.0109979361836,8.07364130001307,8.24802488264941,8.5719577000944,8.62799597480144,8.67058202024978,8.18092337191011,"283459","GATC"
